recordStatus,lastDateModified,lastTimeModified,lastUserToModify,legDepartureDate,airlineCode,identifier,sequence,flightOriginDay,numericFlightDate,numGMTDate,STDudt,STAudt,tailNumber,numLastDateModified,flightStatus,origin,STDLocal,dispatchDesk,STDGMTVariance,destination,STALocal,STAGMTVariance,OAGEquipmentType,ACConfiguration,serviceType,originGate,ETDlocal,ETDudt,TAXIutc,OUTudt,OFFudt,destinationGate,ETAlocal,ETAudt,ONudt,INudt,previousTailNumber,ETE,DCNutc,ETOutc,EONutc,EDTCutc,flightType,newDepartureCity,newArrivalCity,SchedOAGEquipType,OAGEquipSubType,csvFSDailyID,tailNumBeforeCancel,CTAUTC,cancelled,replaced,ATCStatus,scheduledFlightType,aircraftRouting,mealService,hub,landingRestriction,headStartFlight,actualDeparture,specialFlight,actualArrival,scheduledTaxiOut,scheduledTaxiIn,STOSetByUser,STISetByUser,CTFlightNumber
,19MAY19,2029,PLNK,21MAY19,JBU, 437 ,10,21,20190521,20190522,0359,0737,974   ,20190519,SC51,JFK ,2359,DM,-0400,STI ,0337,-0400,321 ,,,,2359,0359,,,,,0337,0737,,,949 ,,,,,,0,,,321 ,,5279380,,,,0,0,0,> 436 ,,JFK,3,0,2019-05-22 03:59:00.000,0,2019-05-22 07:37:00.000,29,7,0,0,0437
,20MAY19,0356,POST,21MAY19,JBU, 438 ,10,21,20190521,20190521,1443,1726,643   ,20190520,,MCO ,1043,DM,-0400,BDL ,1326,-0400,320 ,,,4   ,1043,1443,,,,3   ,1326,1726,,,,,,,,,0,,,320 ,,5279391,,,,0,0,0,> 533 ,,JFK,3,0,2019-05-21 14:43:00.000,0,2019-05-21 17:26:00.000,16,7,0,0,0438
,19MAY19,1202,lgar,21MAY19,JBU, 440 ,10,21,20190521,20190521,1415,1556,258   ,20190519,SC05,CLE ,1015,DM,-0400,BOS ,1156,-0400,E90 ,,,C6  ,1015,1415,,,,C26 ,1156,1556,,,339 ,,,,,,0,,,E90 ,,5279401,,,,0,0,0,>1585 ,,JFK,3,0,2019-05-21 14:15:00.000,0,2019-05-21 15:56:00.000,15,7,0,0,0440
,19MAY19,1202,lgar,21MAY19,JBU, 441 ,10,21,20190521,20190521,1139,1340,258   ,20190519,SC05,BOS ,0739,DM,-0400,CLE ,0940,-0400,E90 ,,,C31 ,0739,1139,,,,C6  ,0940,1340,,,339 ,,,,,,0,,,E90 ,,5279411,,,,0,0,0,> 440 ,,JFK,3,1,2019-05-21 11:39:00.000,3,2019-05-21 13:40:00.000,18,7,0,0,0441
,20MAY19,0538,AR58,21MAY19,JBU, 445 ,10,21,20190521,20190521,2117,0007,368   ,20190520,SC09,SWF ,1717,DM,-0400,MCO ,2007,-0400,E90 ,,,7   ,1717,2117,,,,,2007,0007,,,306 ,,,,,,0,,,E90 ,,5279422,,,,0,0,0,>1494 ,,JFK,3,0,2019-05-21 21:17:00.000,0,2019-05-22 00:07:00.000,15,7,0,0,0445
,20MAY19,0400,POST,21MAY19,JBU, 451 ,10,21,20190521,20190521,1309,1624,651   ,20190520,SC20,BOS ,0909,DM,-0400,MCO ,1224,-0400,320 ,,,C10 ,0909,1309,,,,6   ,1224,1624,,,584 ,,,,,,0,,,320 ,,5279433,,,,0,0,0,>1586 ,,JFK,3,0,2019-05-21 13:09:00.000,0,2019-05-21 16:24:00.000,18,7,0,0,0451
,19MAY19,1208,PLNK,21MAY19,JBU, 455 ,10,21,20190521,20190521,1428,1603,339   ,20190519,SC05,BOS ,1028,DM,-0400,DCA ,1203,-0400,E90 ,,,C36 ,1028,1428,,,,,1203,1603,,,258 ,,,,,,0,,,E90 ,,5279444,,,,0,0,0,>1379 ,,JFK,3,0,2019-05-21 14:28:00.000,0,2019-05-21 16:03:00.000,18,7,0,0,0455
,19MAY19,1208,PLNK,21MAY19,JBU, 460 ,10,21,20190521,20190522,0037,0335,828   ,20190519,SC05,FLL ,2037,DM,-0400,BDL ,2335,-0400,32A ,,,,2037,0037,,,,,2335,0335,,,779 ,,,,,,0,,,320 ,,5279467,,,,0,0,0,> 737 ,,JFK,3,0,2019-05-22 00:37:00.000,0,2019-05-22 03:35:00.000,17,7,0,0,0460
,19MAY19,1557,BM66,21MAY19,JBU, 461 ,10,21,20190521,20190521,1130,1419,608   ,20190519,SC05,LGA ,0730,DM,-0400,PBI ,1019,-0400,320 ,,,,0730,1130,,,,,1019,1419,,,517 ,,,,,,0,,,320 ,,5279476,,,,0,0,0,>1142 ,,JFK,3,1,2019-05-21 11:30:00.000,3,2019-05-21 14:19:00.000,23,7,0,0,0461
,20MAY19,0355,POST,21MAY19,JBU, 462 ,10,21,20190521,20190521,1803,2203,579   ,20190520,SC05,SJU ,1403,DM,-0400,BOS ,1803,-0400,32M ,,,A6  ,1403,1803,,,,C26 ,1803,2203,,,570 ,,,,,,0,,,32M ,,5279489,,,,0,0,0,> 835 ,,JFK,3,0,2019-05-21 18:03:00.000,0,2019-05-21 22:03:00.000,17,7,0,0,0462
,19MAY19,2140,TP57,21MAY19,JBU, 464 ,10,21,20190521,20190521,1953,0132,987   ,20190519,SC01,SEA ,1253,DM,-0700,JFK ,2132,-0400,32S ,,,B15 ,1253,1953,,,,,2132,0132,,,993 ,,,,,,0,,,32S ,,5279498,,,,0,0,0,>  23 ,,JFK,3,0,2019-05-21 19:53:00.000,0,2019-05-22 01:32:00.000,14,7,0,0,0464
,20MAY19,0541,PLNK,21MAY19,JBU, 467 ,10,21,20190521,20190521,1045,1237,527   ,20190520,SC05,ATL ,0645,DM,-0400,FLL ,0837,-0400,32C ,,,E32 ,0645,1045,,,,,0837,1237,,,535 ,,,,,,0,,,32H ,,5279526,,,,0,0,0,>2015 ,,JFK,2,0,2019-05-21 10:45:00.000,3,2019-05-21 12:37:00.000,15,7,0,0,0467
,19MAY19,1208,PLNK,21MAY19,JBU, 468 ,10,21,20190521,20190521,1726,1923,804   ,20190519,,FLL ,1326,DM,-0400,ATL ,1523,-0400,32A ,,,,1326,1726,,,,E32 ,1523,1923,,,,,,,,,0,,,32A ,,5279532,,,,0,0,0,> 567 ,,JFK,2,0,2019-05-21 17:26:00.000,0,2019-05-21 19:23:00.000,17,7,0,0,0468
,19MAY19,0025,POST,21MAY19,JBU, 470 ,10,21,20190521,20190521,1545,1858,635   ,20190519,SC05,FLL ,1145,DM,-0400,BOS ,1458,-0400,320 ,,,,1145,1545,,,,C28 ,1458,1858,,,709 ,,,,,,0,,,32A ,,5279548,,,,0,0,0,> 471 ,,JFK,3,0,2019-05-21 15:45:00.000,0,2019-05-21 18:58:00.000,17,7,0,0,0470
,19MAY19,0517,PLNK,21MAY19,JBU, 471 ,10,21,20190521,20190521,1948,0225,635   ,20190519,SC05,BOS ,1548,DM,-0400,SJC ,1925,-0700,320 ,,,C28 ,1548,1948,,,,,1925,0225,,,709 ,,,,,,0,,,32A ,,5279559,,,,0,0,0,> 472 ,,JFK,3,0,2019-05-21 19:48:00.000,0,2019-05-22 02:25:00.000,18,7,0,0,0471
,20MAY19,0120,POST,21MAY19,JBU, 472 ,10,21,20190521,20190522,0315,0854,635   ,20190520,SC05,SJC ,2015,DM,-0700,BOS ,0454,-0400,320 ,,,,2015,0315,,,,C14 ,0454,0854,,,709 ,,,,,,0,,,32A ,,5279570,,,,0,0,0,> 269 ,,JFK,3,0,2019-05-22 03:15:00.000,0,2019-05-22 08:54:00.000,14,7,0,0,0472
,18MAY19,1209,PLNK,21MAY19,JBU, 477 ,10,21,20190521,20190521,2030,2318,656   ,20190518,SC09,JFK ,1630,DM,-0400,JAX ,1918,-0400,320 ,,,,1630,2030,,,,,1918,2318,,,827 ,,,,,,0,,,320 ,,5279579,,,,0,0,0,> 478 ,,JFK,3,0,2019-05-21 20:30:00.000,0,2019-05-21 23:18:00.000,29,7,0,0,0477
,18MAY19,1209,PLNK,21MAY19,JBU, 478 ,10,21,20190521,20190521,2358,0226,656   ,20190518,SC09,JAX ,1958,DM,-0400,JFK ,2226,-0400,320 ,,,,1958,2358,,,,,2226,0226,,,827 ,,,,,,0,,,320 ,,5279592,,,,0,0,0,> 949 ,,JFK,3,0,2019-05-21 23:58:00.000,0,2019-05-22 02:26:00.000,14,7,0,0,0478
,18MAY19,1209,PLNK,21MAY19,JBU, 479 ,10,21,20190521,20190521,1416,1817,999   ,20190518,,JFK ,1016,DM,-0400,MBJ ,1317,-0500,321 ,,,,1016,1416,,,,,1317,1817,,,,,,,,,0,,,321 ,,5279602,,,,0,0,0,> 480 ,,JFK,3,0,2019-05-21 14:16:00.000,0,2019-05-21 18:17:00.000,29,7,0,0,0479
,18MAY19,1209,PLNK,21MAY19,JBU, 480 ,10,21,20190521,20190521,1937,2332,999   ,20190518,,MBJ ,1437,DM,-0500,JFK ,1932,-0400,321 ,,,,1437,1937,,,,,1932,2332,,,,,,,,,0,,,321 ,,5279613,,,,0,0,0,>1669 ,,JFK,3,0,2019-05-21 19:37:00.000,0,2019-05-21 23:32:00.000,15,7,0,0,0480
,18MAY19,1209,PLNK,21MAY19,JBU, 481 ,10,21,20190521,20190521,1826,2108,231   ,20190518,SC01,DCA ,1426,DM,-0400,RSW ,1708,-0400,E90 ,,,,1426,1826,,,,D8  ,1708,2108,,,229 ,,,,,,0,,,E90 ,,5279623,,,,0,0,0,> 482 ,,JFK,3,0,2019-05-21 18:26:00.000,0,2019-05-21 21:08:00.000,15,7,0,0,0481
,18MAY19,1214,PLNK,21MAY19,JBU, 482 ,10,21,20190521,20190521,2143,0008,231   ,20190518,SC01,RSW ,1743,DM,-0400,DCA ,2008,-0400,E90 ,,,D8  ,1743,2143,,,,,2008,0008,,,229 ,,,,,,0,,,E90 ,,5279633,,,,0,0,0,>1354 ,,JFK,3,0,2019-05-21 21:43:00.000,0,2019-05-22 00:08:00.000,15,7,0,0,0482
,19MAY19,1208,PLNK,21MAY19,JBU, 483 ,10,21,20190521,20190521,1221,1815,644   ,20190519,SC05,BOS ,0821,DM,-0400,MEX ,1315,-0500,32C ,,,C25 ,0821,1221,,,,,1315,1815,,,535 ,,,,,,0,,,32H ,,5279645,,,,0,0,0,> 484 ,,JFK,3,0,2019-05-21 12:21:00.000,3,2019-05-21 18:15:00.000,18,7,0,0,0483
,19MAY19,1253,PLNK,21MAY19,JBU, 484 ,10,21,20190521,20190521,1920,0044,644   ,20190519,SC05,MEX ,1420,DM,-0500,BOS ,2044,-0400,32C ,,,,1420,1920,,,,E   ,2044,0044,,,535 ,,,,,,0,,,32H ,,5279656,,,,0,0,0,> 923 ,,JFK,3,0,2019-05-21 19:20:00.000,0,2019-05-22 00:44:00.000,15,7,0,0,0484
,20MAY19,0544,RF98,21MAY19,JBU, 485 ,10,21,20190521,20190521,1828,1958,316   ,20190520,SC09,ROC ,1428,DM,-0400,JFK ,1558,-0400,E90 ,,,,1428,1828,,,,,1558,1958,,,179 ,,,,,,0,,,E90 ,,5279668,,,,0,0,0,>2516 ,,JFK,3,0,2019-05-21 18:28:00.000,0,2019-05-21 19:58:00.000,12,7,0,0,0485
,19MAY19,1208,PLNK,21MAY19,JBU, 486 ,10,21,20190521,20190522,0250,0413,318   ,20190519,SC01,JFK ,2250,DM,-0400,ROC ,0013,-0400,E90 ,,,,2250,0250,,,,,0013,0413,,,306 ,,,,,,0,,,E90 ,,5279679,,,,0,0,0,> 185 ,,JFK,3,0,2019-05-22 02:50:00.000,0,2019-05-22 04:13:00.000,29,7,0,0,0486
,19MAY19,2219,TP57,21MAY19,JBU, 487 ,10,21,20190521,20190521,1223,1848,969   ,20190519,SC01,BOS ,0823,DM,-0400,LAX ,1148,-0700,32S ,,,C7  ,0823,1223,,,,,1148,1848,,,993 ,,,,,,0,,,32S ,,5279689,,,,0,0,0,> 524 ,,JFK,3,1,2019-05-21 12:23:00.000,0,2019-05-21 18:48:00.000,18,7,0,0,0487
,20MAY19,0436,PLNK,21MAY19,JBU, 488 ,10,21,20190521,20190521,1843,0023,934   ,20190520,SC01,LAX ,1143,DM,-0700,BOS ,2023,-0400,32S ,,,,1143,1843,,,,C8  ,2023,0023,,,993 ,,,,,,0,,,32S ,,5279700,,,,0,0,0,> 177 ,,JFK,2,0,2019-05-21 18:43:00.000,0,2019-05-22 00:23:00.000,15,7,0,0,0488
,19MAY19,0027,POST,21MAY19,JBU, 489 ,10,21,20190521,20190521,1643,1822,329   ,20190519,,BOS ,1243,DM,-0400,DCA ,1422,-0400,E90 ,,,C32 ,1243,1643,,,,,1422,1822,,,,,,,,,0,,,E90 ,,5279710,,,,0,0,0,>2323 ,,JFK,3,0,2019-05-21 16:43:00.000,0,2019-05-21 18:22:00.000,18,7,0,0,0489
,20MAY19,0730,POST,21MAY19,JBU, 490 ,10,21,20190521,20190521,1418,1652,974   ,20190520,SC51,MCO ,1018,DM,-0400,JFK ,1252,-0400,321 ,,,9   ,1018,1418,,,,,1252,1652,,,949 ,,,,,,0,,,321 ,,5279722,,,,0,0,0,>1183 ,,JFK,3,0,2019-05-21 14:18:00.000,0,2019-05-21 16:52:00.000,16,7,0,0,0490
,20MAY19,0601,GDIC,21MAY19,JBU, 491 ,10,21,20190521,20190521,1748,2320,655   ,20190520,SC03,BUF ,1348,DM,-0400,LAX ,1620,-0700,320 ,,,8   ,1348,1748,,,,,1620,2320,,,648 ,,,,,,0,,,320 ,,5279730,,,,0,0,0,> 492 ,,JFK,3,0,2019-05-21 17:48:00.000,0,2019-05-21 23:20:00.000,13,7,0,0,0491
,20MAY19,0601,GDIC,21MAY19,JBU, 492 ,10,21,20190521,20190522,0011,0458,655   ,20190520,SC03,LAX ,1711,DM,-0700,BUF ,0058,-0400,320 ,,,,1711,0011,,,,7   ,0058,0458,,,648 ,,,,,,0,,,320 ,,5279738,,,,0,0,0,>2465 ,,JFK,3,0,2019-05-22 00:11:00.000,0,2019-05-22 04:58:00.000,15,7,0,0,0492
,19MAY19,2104,TP57,21MAY19,JBU, 493 ,10,21,20190521,20190521,1101,1536,646   ,20190519,SC05,BOS ,0701,DM,-0400,DEN ,0936,-0600,32M ,,,C12 ,0701,1101,,,,A37 ,0936,1536,,,629 ,,,,,,0,,,32M ,,5279748,,,,0,0,0,> 494 ,,JFK,3,1,2019-05-21 11:01:00.000,3,2019-05-21 15:36:00.000,18,7,0,0,0493
,19MAY19,2104,TP57,21MAY19,JBU, 494 ,10,21,20190521,20190521,1621,2021,646   ,20190519,SC05,DEN ,1021,DM,-0600,BOS ,1621,-0400,32M ,,,A37 ,1021,1621,,,,C19 ,1621,2021,,,629 ,,,,,,0,,,32M ,,5279758,,,,0,0,0,> 603 ,,JFK,3,0,2019-05-21 16:21:00.000,0,2019-05-21 20:21:00.000,15,7,0,0,0494
,20MAY19,0400,POST,21MAY19,JBU, 495 ,10,21,20190521,20190521,1840,2129,615   ,20190520,SC05,HPN ,1440,DM,-0400,MCO ,1729,-0400,320 ,,,,1440,1840,,,,3   ,1729,2129,,,517 ,,,,,,0,,,320 ,,5279769,,,,0,0,0,> 801 ,,JFK,3,0,2019-05-21 18:40:00.000,0,2019-05-21 21:29:00.000,20,7,0,0,0495
,20MAY19,0120,POST,21MAY19,JBU, 498 ,10,21,20190521,20190522,0659,1218,992   ,20190520,SC01,SEA ,2359,DM,-0700,BOS ,0818,-0400,32S ,,,B15 ,2359,0659,,,,C25 ,0818,1218,,,993 ,,,,,,0,,,32S ,,5279780,,,,0,0,0,> 619 ,,JFK,3,0,2019-05-22 06:59:00.000,0,2019-05-22 12:18:00.000,14,7,0,0,0498
,19MAY19,1522,JB60,21MAY19,JBU, 499 ,10,21,20190521,20190522,0114,0357,638   ,20190519,SC20,LGA ,2114,DM,-0400,MCO ,2357,-0400,320 ,,,,2114,0114,,,,,2357,0357,,,592 ,,,,,,0,,,320 ,,5279791,,,,0,0,0,>  52 ,,JFK,3,0,2019-05-22 01:14:00.000,0,2019-05-22 03:57:00.000,23,7,0,0,0499
,18MAY19,1209,PLNK,21MAY19,JBU, 502 ,10,21,20190521,20190521,1433,1729,995   ,20190518,SC05,FLL ,1033,DM,-0400,JFK ,1329,-0400,321 ,,,,1033,1433,,,,,1329,1729,,,994 ,,,,,,0,,,321 ,,5279802,,,,0,0,0,> 325 ,,JFK,3,0,2019-05-21 14:33:00.000,0,2019-05-21 17:29:00.000,17,7,0,0,0502
,20MAY19,0354,POST,21MAY19,JBU, 503 ,10,21,20190521,20190521,1145,1310,374   ,20190520,SC09,MCO ,0745,DM,-0400,HAV ,0910,-0400,E90 ,,,1   ,0745,1145,,,,,0910,1310,,,236 ,,,,,,0,,,E90 ,,5279813,,,,0,0,0,>1004 ,,JFK,3,1,2019-05-21 11:45:00.000,3,2019-05-21 13:10:00.000,16,7,0,0,0503
,20MAY19,0120,POST,21MAY19,JBU, 504 ,10,21,20190521,20190522,0336,0903,613   ,20190520,SC01,LGB ,2036,DM,-0700,BOS ,0503,-0400,320 ,,,,2036,0336,,,,C12 ,0503,0903,,,630 ,,,,,,0,,,320 ,,5279824,,,,0,0,0,>1031 ,,JFK,3,0,2019-05-22 03:36:00.000,0,2019-05-22 09:03:00.000,13,7,0,0,0504
,18MAY19,1424,PLNK,21MAY19,JBU, 510 ,10,21,20190521,20190521,1437,1829,952   ,20190518,,SDQ ,1037,DM,-0400,JFK ,1429,-0400,321 ,,,,1037,1437,,,,,1429,1829,,,,,,,,,0,,,321 ,,5279846,,,,0,0,0,>2509 ,,JFK,3,0,2019-05-21 14:37:00.000,0,2019-05-21 18:29:00.000,15,7,0,0,0510
,18MAY19,1209,PLNK,21MAY19,JBU, 511 ,10,21,20190521,20190521,2002,2311,564   ,20190518,SC05,FLL ,1602,DM,-0400,AUS ,1811,-0500,32C ,,,,1602,2002,,,,,1811,2311,,,552 ,,,,,,0,,,32H ,,5279857,,,,0,0,0,>1038 ,,JFK,3,0,2019-05-21 20:02:00.000,0,2019-05-21 23:11:00.000,17,7,0,0,0511
,19MAY19,1230,KEHO,21MAY19,JBU, 512 ,10,21,20190521,20190521,1635,1922,570   ,20190519,SC05,AUS ,1135,DM,-0500,FLL ,1522,-0400,32M ,,,,1135,1635,,,,,1522,1922,,,579 ,,,,,,0,,,32M ,,5279868,,,,0,0,0,>1460 ,,JFK,3,0,2019-05-21 16:35:00.000,0,2019-05-21 19:22:00.000,14,7,0,0,0512
,19MAY19,1208,PLNK,21MAY19,JBU, 514 ,10,21,20190521,20190521,2336,0505,504   ,20190519,SC09,LGB ,1636,DM,-0700,JFK ,0105,-0400,320 ,,,,1636,2336,,,,,0105,0505,,,584 ,,,,,,0,,,320 ,,5279878,,,,0,0,0,> 837 ,,JFK,3,0,2019-05-21 23:36:00.000,0,2019-05-22 05:05:00.000,13,7,0,0,0514
,18MAY19,2336,ml30,21MAY19,JBU, 515 ,10,21,20190521,20190521,1106,1238,197   ,20190518,,BOS ,0706,DM,-0400,BUF ,0838,-0400,E90 ,,,C20 ,0706,1106,,,,7   ,0838,1238,,,,,,,,,0,,,E90 ,,5279889,,,,0,0,0,> 816 ,,JFK,3,1,2019-05-21 11:06:00.000,3,2019-05-21 12:38:00.000,18,7,0,0,0515
,20MAY19,0056,TP57,21MAY19,JBU, 516 ,10,21,20190521,20190521,1946,0147,964   ,20190520,SC01,SFO ,1246,DM,-0700,JFK ,2147,-0400,32S ,,,,1246,1946,,,,,2147,0147,,,993 ,,,,,,0,,,32S ,,5279899,,,,0,0,0,>1823 ,,JFK,3,0,2019-05-21 19:46:00.000,0,2019-05-22 01:47:00.000,15,7,0,0,0516
,18MAY19,1214,PLNK,21MAY19,JBU, 517 ,10,21,20190521,20190521,1037,1415,821   ,20190518,SC20,FLL ,0637,DM,-0400,MEX ,0915,-0500,32A ,,,,0637,1037,,,,,0915,1415,,,657 ,,,,,,0,,,32A ,,5279911,,,,0,0,0,>2518 ,,JFK,3,0,2019-05-21 10:37:00.000,3,2019-05-21 14:15:00.000,17,7,0,0,0517
,19MAY19,0031,POST,21MAY19,JBU, 518 ,10,21,20190521,20190521,1148,1310,292   ,20190519,,JFK ,0748,DM,-0400,BOS ,0910,-0400,E90 ,,,,0748,1148,,,,C28 ,0910,1310,,,,,,,,,0,,,E90 ,,5279920,,,,0,0,0,>1383 ,,JFK,3,0,2019-05-21 11:48:00.000,0,2019-05-21 13:10:00.000,29,7,0,0,0518
,20MAY19,0435,MSPE,21MAY19,JBU, 519 ,10,21,20190521,20190521,1110,1347,554   ,20190520,SC01,JFK ,0710,DM,-0400,ATL ,0947,-0400,320 ,,,30  ,0710,1110,,,,D3  ,0947,1347,,,589 ,,,,,,0,,,320 ,,5279931,,,,0,0,0,> 520 ,,JFK,3,1,2019-05-21 11:10:00.000,3,2019-05-21 13:47:00.000,29,7,0,0,0519
,20MAY19,0435,MSPE,21MAY19,JBU, 520 ,10,21,20190521,20190521,1427,1644,554   ,20190520,SC01,ATL ,1027,DM,-0400,JFK ,1244,-0400,320 ,,,D3  ,1027,1427,,,,,1244,1644,,,589 ,,,,,,0,,,320 ,,5279942,,,,0,0,0,>1401 ,,JFK,3,0,2019-05-21 14:27:00.000,0,2019-05-21 16:44:00.000,15,7,0,0,0520
,19MAY19,2155,PLNK,21MAY19,JBU, 523 ,10,21,20190521,20190521,1538,2150,986   ,20190519,SC14,JFK ,1138,DM,-0400,LAX ,1450,-0700,32S ,,,,1138,1538,,,,,1450,2150,,,984 ,,,,,,0,,,32S ,,5279952,,,,0,0,0,>1124 ,,JFK,3,1,2019-05-21 15:38:00.000,0,2019-05-21 21:50:00.000,29,7,0,0,0523
,19MAY19,2219,TP57,21MAY19,JBU, 524 ,10,21,20190521,20190521,1959,0141,969   ,20190519,SC01,LAX ,1259,DM,-0700,JFK ,2141,-0400,32S ,,,,1259,1959,,,,,2141,0141,,,993 ,,,,,,0,,,32S ,,5279962,,,,0,0,0,> 423 ,,JFK,3,0,2019-05-21 19:59:00.000,0,2019-05-22 01:41:00.000,15,7,0,0,0524
,19MAY19,1208,PLNK,21MAY19,JBU, 525 ,10,21,20190521,20190521,1354,1651,193   ,20190519,,JFK ,0954,DM,-0400,TPA ,1251,-0400,E90 ,,,,0954,1354,,,,,1251,1651,,,,,,,,,0,,,E90 ,,5279972,,,,0,0,0,>  26 ,,JFK,2,0,2019-05-21 13:54:00.000,0,2019-05-21 16:51:00.000,29,7,0,0,0525
,20MAY19,0443,ai23,21MAY19,JBU, 531 ,10,21,20190521,20190522,0058,0246,613   ,20190520,SC01,SLC ,1858,DM,-0600,LGB ,1946,-0700,320 ,,,G4  ,1858,0058,,,,,1946,0246,,,630 ,,,,,,0,,,320 ,,5279997,,,,0,0,0,> 504 ,,JFK,3,0,2019-05-22 00:58:00.000,0,2019-05-22 02:46:00.000,17,7,0,0,0531
,20MAY19,0442,ai23,21MAY19,JBU, 532 ,10,21,20190521,20190521,2236,0018,613   ,20190520,SC01,LGB ,1536,DM,-0700,SLC ,1818,-0600,320 ,,,,1536,2236,,,,G4  ,1818,0018,,,630 ,,,,,,0,,,320 ,,5280007,,,,0,0,0,> 531 ,,JFK,3,0,2019-05-21 22:36:00.000,0,2019-05-22 00:18:00.000,13,7,0,0,0532
,18MAY19,1214,PLNK,21MAY19,JBU, 533 ,10,21,20190521,20190521,1806,2106,643   ,20190518,,BDL ,1406,DM,-0400,TPA ,1706,-0400,320 ,,,3   ,1406,1806,,,,,1706,2106,,,,,,,,,0,,,320 ,,5280018,,,,0,0,0,>1534 ,,JFK,3,0,2019-05-21 18:06:00.000,0,2019-05-21 21:06:00.000,15,7,0,0,0533
,20MAY19,0121,POST,21MAY19,JBU, 534 ,10,21,20190521,20190521,2118,0307,990   ,20190520,SC02,SFO ,1418,DM,-0700,BOS ,2307,-0400,32S ,,,,1418,2118,,,,C9  ,2307,0307,,,944 ,,,,,,0,,,32S ,,5280027,,,,0,0,0,> 287 ,,JFK,3,0,2019-05-21 21:18:00.000,0,2019-05-22 03:07:00.000,15,7,0,0,0534
,20MAY19,0000,PLNK,21MAY19,JBU, 535 ,10,21,20190521,20190521,2357,0300,216   ,20190520,SC05,SWF ,1957,DM,-0400,FLL ,2300,-0400,E90 ,,,7   ,1957,2357,,,,,2300,0300,,,281 ,,,,,,0,,,E90 ,,5280039,,,,0,0,0,>1893 ,,JFK,2,0,2019-05-21 23:57:00.000,0,2019-05-22 03:00:00.000,15,7,0,0,0535
,20MAY19,0000,PLNK,21MAY19,JBU, 536 ,10,21,20190521,20190521,2017,2321,216   ,20190520,SC05,FLL ,1617,DM,-0400,SWF ,1921,-0400,E90 ,,,,1617,2017,,,,7   ,1921,2321,,,281 ,,,,,,0,,,E90 ,,5280050,,,,0,0,0,> 535 ,,JFK,2,0,2019-05-21 20:17:00.000,0,2019-05-21 23:21:00.000,17,7,0,0,0536
,19MAY19,1230,KEHO,21MAY19,JBU, 537 ,10,21,20190521,20190522,0005,0258,570   ,20190519,SC05,BDL ,2005,DM,-0400,MCO ,2258,-0400,32M ,,,3   ,2005,0005,,,,,2258,0258,,,579 ,,,,,,0,,,32M ,,5280061,,,,0,0,0,>1233 ,,JFK,3,0,2019-05-22 00:05:00.000,0,2019-05-22 02:58:00.000,15,7,0,0,0537
,19MAY19,0904,POST,21MAY19,JBU, 543 ,10,21,20190521,20190522,0111,0403,587   ,20190519,,EWR ,2111,DM,-0400,PBI ,0003,-0400,320 ,,,18  ,2111,0111,,,,,0003,0403,,,,,,,,,0,,,320 ,,5280072,,,,0,0,0,>  62 ,,JFK,3,0,2019-05-22 01:11:00.000,0,2019-05-22 04:03:00.000,25,7,0,0,0543
,19MAY19,1208,PLNK,21MAY19,JBU, 548 ,10,21,20190521,20190521,2307,0158,337   ,20190519,SC05,TPA ,1907,DM,-0400,HPN ,2158,-0400,E90 ,,,,1907,2307,,,,,2158,0158,,,247 ,,,,,,0,,,E90 ,,5280083,,,,0,0,0,> 913 ,,JFK,3,0,2019-05-21 23:07:00.000,0,2019-05-22 01:58:00.000,14,7,0,0,0548
,18MAY19,1209,PLNK,21MAY19,JBU, 549 ,10,21,20190521,20190521,1643,1904,283   ,20190518,SC05,DCA ,1243,DM,-0400,TPA ,1504,-0400,E90 ,,,,1243,1643,,,,,1504,1904,,,348 ,,,,,,0,,,E90 ,,5280094,,,,0,0,0,> 350 ,,JFK,3,0,2019-05-21 16:43:00.000,0,2019-05-21 19:04:00.000,15,7,0,0,0549
,18MAY19,1217,JB60,21MAY19,JBU, 553 ,10,21,20190521,20190522,0000,0318,972   ,20190518,SC05,JFK ,2000,DM,-0400,PBI ,2318,-0400,321 ,,,,2000,0000,,,,,2318,0318,,,996 ,,,,,,0,,,321 ,,5280105,,,,0,0,0,>  54 ,,JFK,3,0,2019-05-22 00:00:00.000,0,2019-05-22 03:18:00.000,29,7,0,0,0553
,19MAY19,1208,PLNK,21MAY19,JBU, 557 ,10,21,20190521,20190521,1124,1601,907   ,20190519,,JFK ,0724,DM,-0400,AUA ,1201,-0400,321 ,,,,0724,1124,,,,,1201,1601,,,,,,,,,0,,,321 ,,5280116,,,,0,0,0,> 958 ,,JFK,3,1,2019-05-21 11:24:00.000,0,2019-05-21 16:01:00.000,29,7,0,0,0557
,19MAY19,1825,POST,21MAY19,JBU, 559 ,10,21,20190521,20190521,0900,1251,913   ,20190519,SC05,JFK ,0500,DM,-0400,KIN ,0751,-0500,321 ,,,24  ,0500,0900,,,,,0751,1251,,,971 ,,,,,,0,,,321 ,,5280127,,,,0,0,0,> 560 ,,JFK,3,1,2019-05-21 09:00:00.000,3,2019-05-21 12:51:00.000,29,7,0,0,0559
