recordStatus,lastDateModified,lastTimeModified,lastUserToModify,legDepartureDate,airlineCode,identifier,sequence,flightOriginDay,numericFlightDate,numGMTDate,STDudt,STAudt,tailNumber,numLastDateModified,flightStatus,origin,STDLocal,dispatchDesk,STDGMTVariance,destination,STALocal,STAGMTVariance,OAGEquipmentType,ACConfiguration,serviceType,originGate,ETDlocal,ETDudt,TAXIutc,OUTudt,OFFudt,destinationGate,ETAlocal,ETAudt,ONudt,INudt,previousTailNumber,ETE,DCNutc,ETOutc,EONutc,EDTCutc,flightType,newDepartureCity,newArrivalCity,SchedOAGEquipType,OAGEquipSubType,csvFSDailyID,tailNumBeforeCancel,CTAUTC,cancelled,replaced,ATCStatus,scheduledFlightType,aircraftRouting,mealService,hub,landingRestriction,headStartFlight,actualDeparture,specialFlight,actualArrival,scheduledTaxiOut,scheduledTaxiIn,STOSetByUser,STISetByUser,CTFlightNumber
,17MAY19,0751,POST,16MAY19,JBU, 391 ,10,16,20190516,20190516,2232,0152,595   ,20190517,AU01,BOS ,1832,DM,-0400,TPA ,2152,-0400,32M ,,,,1832,2232,,2229,2243,,2125,0125,0118,0123,570 ,,,,,,0,,,32M ,,5279098,,,,0,0,0,>1992 ,,JFK,2,0,2019-05-16 22:29:00.000,0,2019-05-17 01:23:00.000,18,7,0,0,0391
,17MAY19,0746,POST,16MAY19,JBU, 392 ,10,16,20190516,20190516,2313,0214,353   ,20190517,SC01,TPA ,1913,DM,-0400,BOS ,2214,-0400,E90 ,,,,1958,2358,,,,,2121,0121,0114,0124,306 ,,,,,,0,,,E90 ,,5279107,,,,0,0,0,>1285 ,,JFK,2,0,2019-05-16 23:58:00.000,0,2019-05-17 01:24:00.000,14,7,0,0,0392
,17MAY19,0743,POST,16MAY19,JBU, 395 ,10,16,20190516,20190516,1429,1709,294   ,20190517,,HPN ,1029,DM,-0400,MCO ,1309,-0400,E90 ,,,,1138,1538,,,,,1220,1620,1613,1623,,,,,,,0,,,E90 ,,5279120,,,,0,0,0,> 846 ,,JFK,2,0,2019-05-16 15:38:00.000,0,2019-05-16 16:23:00.000,20,7,0,0,0395
,17MAY19,0745,POST,16MAY19,JBU, 396 ,10,16,20190516,20190516,1325,1606,328   ,20190517,,ATL ,0925,DM,-0400,BOS ,1206,-0400,E90 ,,,D3  ,0925,1325,,,,,1206,1606,,1315,,,,,,,0,,,E90 ,,5279129,,,,0,0,0,>1585 ,,JFK,2,0,2019-05-16 13:25:00.000,0,2019-05-16 13:15:00.000,15,7,0,0,0396
,17MAY19,0745,POST,16MAY19,JBU, 397 ,10,16,20190516,20190516,1000,1249,328   ,20190517,,BOS ,0600,DM,-0400,ATL ,0849,-0400,E90 ,,,,0600,1000,,0945,0952,D3  ,0653,1053,1046,1054,,,,,,,0,,,E90 ,,5279142,,,,0,0,0,> 396 ,,JFK,2,1,2019-05-16 09:45:00.000,3,2019-05-16 10:54:00.000,18,7,0,0,0397
,17MAY19,0753,POST,16MAY19,JBU, 398 ,10,16,20190516,20190516,1621,1859,639   ,20190517,SC30,MCO ,1221,DM,-0400,LGA ,1459,-0400,320 ,,,,1221,1621,,,,,1459,1859,,,536 ,,,,,,0,,,320 ,,5279153,,,,0,0,0,> 299 ,,JFK,2,0,2019-05-16 16:21:00.000,0,2019-05-16 18:59:00.000,16,7,0,0,0398
,17MAY19,0751,POST,16MAY19,JBU, 400 ,10,16,20190516,20190516,1819,2147,595   ,20190517,AU01,MSY ,1319,DM,-0500,BOS ,1747,-0400,32M ,,,C5  ,1319,1819,,1816,1825,,1732,2132,2125,2131,570 ,,,,,,0,,,32M ,,5279164,,,,0,0,0,> 391 ,,JFK,2,0,2019-05-16 18:16:00.000,0,2019-05-16 21:31:00.000,14,7,0,0,0400
,17MAY19,0751,POST,16MAY19,JBU, 401 ,10,16,20190516,20190516,1358,1734,595   ,20190517,AU01,BOS ,0958,DM,-0400,MSY ,1234,-0500,32M ,,,,0958,1358,,1406,1424,C5  ,1224,1724,1717,1723,570 ,,,,,,0,,,32M ,,5279175,,,,0,0,0,> 400 ,,JFK,2,0,2019-05-16 14:06:00.000,0,2019-05-16 17:23:00.000,18,7,0,0,0401
,17MAY19,0751,POST,16MAY19,JBU, 403 ,10,16,20190516,20190516,1222,1620,585   ,20190517,SC03,JFK ,0822,DM,-0400,SJU ,1220,-0400,320 ,,,,0822,1222,,1222,1234,,1157,1557,1550,1558,603 ,,,,,,0,,,320 ,,5279186,,,,0,0,0,>1937 ,,JFK,2,1,2019-05-16 12:22:00.000,3,2019-05-16 15:58:00.000,29,7,0,0,0403
,17MAY19,0744,POST,16MAY19,JBU, 404 ,10,16,20190516,20190516,1700,1941,316   ,20190517,SC01,ATL ,1300,DM,-0400,BOS ,1541,-0400,E90 ,,,D3  ,1300,1700,,1827,1900,,1726,2126,,,306 ,,,,,,0,,,E90 ,,5279198,,,,0,0,0,> 783 ,,JFK,2,0,2019-05-16 18:27:00.000,0,2019-05-16 21:26:00.000,15,7,0,0,0404
,17MAY19,0754,POST,16MAY19,JBU, 405 ,10,16,20190516,20190516,2140,0400,665   ,20190517,,BOS ,1740,DM,-0400,LGB ,2100,-0700,320 ,,,,1740,2140,,2233,2241,,1855,0155,0148,0153,,,,,,,0,,,320 ,,5279206,,,,0,0,0,> 826 ,,JFK,2,0,2019-05-16 22:33:00.000,0,2019-05-17 01:53:00.000,18,7,0,0,0405
,17MAY19,0758,POST,16MAY19,JBU, 410 ,10,16,20190516,20190516,2039,0039,966   ,20190517,SC05,SDQ ,1639,DM,-0400,JFK ,2039,-0400,321 ,,,,1639,2039,,2047,2058,,2041,0041,0034,0045,950 ,,,,,,0,,,321 ,,5279218,,,,0,0,0,> 869 ,,JFK,2,0,2019-05-16 20:47:00.000,0,2019-05-17 00:45:00.000,15,7,0,0,0410
